"Date","timeid","plot_id","Year","BBCH","var","rep","nitrogen","appl","Acc_Temperature","Acc_Percipitation","Acc_Radiation","sowingD","Das"
2019-05-27,"Late",88,"2019","41","Apertus",3,220,"Split",1365.39583333333,244.42,1568.28348,"2018-11-08",200
2019-05-27,"Late",34,"2019","41","Pionier",2,220,"Split",1365.39583333333,244.42,1568.28348,"2018-11-08",200
2019-05-27,"Late",95,"2019","41","Patras",3,176,"Split",1365.39583333333,244.42,1568.28348,"2018-11-08",200
2019-05-27,"Late",77,"2019","41","Pionier",3,176,"Combined",1365.39583333333,244.42,1568.28348,"2018-11-08",200
2019-06-05,"Early",2,"2019","51","Capone",1,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",55,"2019","51","Capone",2,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",75,"2019","51","Pionier",3,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",32,"2019","51","Capone",1,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",84,"2019","51","Capone",3,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",26,"2019","51","Patras",1,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",3,"2019","51","Apertus",1,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",65,"2019","51","Pionier",3,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",6,"2019","51","Pionier",1,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",90,"2019","51","Apertus",3,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",68,"2019","51","Patras",3,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",91,"2019","51","Capone",3,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",7,"2019","51","Capone",1,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",39,"2019","51","Patras",2,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",1,"2019","51","Pionier",1,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",27,"2019","51","Apertus",1,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",50,"2019","51","Apertus",2,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",53,"2019","51","Apertus",2,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",66,"2019","51","Apertus",3,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",37,"2019","51","Pionier",2,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",46,"2019","51","Apertus",2,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",45,"2019","51","Pionier",2,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",5,"2019","51","Apertus",1,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",76,"2019","51","Apertus",3,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",54,"2019","51","Patras",2,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",30,"2019","51","Patras",1,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",83,"2019","51","Patras",3,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",56,"2019","51","Pionier",2,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",4,"2019","51","Patras",1,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",40,"2019","51","Apertus",2,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",48,"2019","51","Patras",2,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",67,"2019","51","Capone",3,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",28,"2019","51","Pionier",1,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",52,"2019","51","Patras",2,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",29,"2019","51","Apertus",1,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",89,"2019","51","Pionier",3,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",49,"2019","51","Pionier",2,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",8,"2019","51","Patras",1,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",74,"2019","51","Patras",3,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",81,"2019","51","Apertus",3,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",38,"2019","51","Capone",2,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",51,"2019","51","Capone",2,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",92,"2019","51","Patras",3,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",82,"2019","51","Pionier",3,176,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",31,"2019","51","Pionier",1,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",25,"2019","51","Capone",1,176,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",73,"2019","51","Capone",3,220,"Combined",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Early",47,"2019","51","Capone",2,220,"Split",1642.52916666667,271.74,1806.90732,"2018-10-25",223
2019-06-05,"Late",79,"2019","51","Capone",3,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",41,"2019","51","Patras",2,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",62,"2019","51","Pionier",2,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",77,"2019","51","Pionier",3,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",59,"2019","51","Pionier",2,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",58,"2019","51","Apertus",2,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",24,"2019","51","Apertus",1,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",44,"2019","51","Capone",2,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",80,"2019","51","Patras",3,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",20,"2019","51","Pionier",1,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",14,"2019","51","Pionier",1,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",69,"2019","51","Capone",3,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",96,"2019","51","Capone",3,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",13,"2019","51","Capone",1,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",61,"2019","51","Apertus",2,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",19,"2019","51","Capone",1,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",15,"2019","51","Apertus",1,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",88,"2019","51","Apertus",3,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",36,"2019","51","Capone",2,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",78,"2019","51","Apertus",3,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",43,"2019","51","Apertus",2,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",12,"2019","51","Patras",1,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",94,"2019","51","Pionier",3,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",16,"2019","51","Patras",1,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",9,"2019","51","Pionier",1,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",17,"2019","51","Apertus",1,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",85,"2019","51","Pionier",3,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",23,"2019","51","Pionier",1,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",33,"2019","51","Apertus",2,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",93,"2019","51","Apertus",3,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",72,"2019","51","Patras",3,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",18,"2019","51","Patras",1,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",70,"2019","51","Apertus",3,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",87,"2019","51","Capone",3,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",34,"2019","51","Pionier",2,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",64,"2019","51","Capone",2,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",22,"2019","51","Patras",1,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",35,"2019","51","Patras",2,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",63,"2019","51","Patras",2,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",86,"2019","51","Patras",3,220,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",42,"2019","51","Pionier",2,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",21,"2019","51","Capone",1,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",10,"2019","51","Apertus",1,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",11,"2019","51","Capone",1,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",60,"2019","51","Patras",2,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",95,"2019","51","Patras",3,176,"Split",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",71,"2019","51","Pionier",3,220,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-05,"Late",57,"2019","51","Capone",2,176,"Combined",1528.33333333333,266.47,1750.03488,"2018-11-08",209
2019-06-13,"Early",67,"2019","61","Capone",3,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",90,"2019","61","Apertus",3,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",2,"2019","61","Capone",1,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",3,"2019","61","Apertus",1,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",40,"2019","61","Apertus",2,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",5,"2019","61","Apertus",1,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",1,"2019","61","Pionier",1,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",27,"2019","61","Apertus",1,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",48,"2019","61","Patras",2,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",65,"2019","61","Pionier",3,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",4,"2019","61","Patras",1,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",82,"2019","61","Pionier",3,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",25,"2019","61","Capone",1,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",53,"2019","61","Apertus",2,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",39,"2019","61","Patras",2,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",54,"2019","61","Patras",2,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",76,"2019","61","Apertus",3,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",37,"2019","61","Pionier",2,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",50,"2019","61","Apertus",2,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",31,"2019","61","Pionier",1,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",84,"2019","61","Capone",3,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",51,"2019","61","Capone",2,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",56,"2019","61","Pionier",2,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",66,"2019","61","Apertus",3,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",45,"2019","61","Pionier",2,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",26,"2019","61","Patras",1,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",32,"2019","61","Capone",1,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",46,"2019","61","Apertus",2,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",91,"2019","61","Capone",3,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",83,"2019","61","Patras",3,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",8,"2019","61","Patras",1,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",81,"2019","61","Apertus",3,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",92,"2019","61","Patras",3,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",75,"2019","61","Pionier",3,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",6,"2019","61","Pionier",1,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",49,"2019","61","Pionier",2,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",52,"2019","61","Patras",2,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",55,"2019","61","Capone",2,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",74,"2019","61","Patras",3,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",73,"2019","61","Capone",3,220,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",47,"2019","61","Capone",2,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",68,"2019","61","Patras",3,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",30,"2019","61","Patras",1,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",7,"2019","61","Capone",1,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",89,"2019","61","Pionier",3,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",29,"2019","61","Apertus",1,220,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",38,"2019","61","Capone",2,176,"Split",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Early",28,"2019","61","Pionier",1,176,"Combined",1781.2125,294.12,1968.52248,"2018-10-25",231
2019-06-13,"Late",94,"2019","61","Pionier",3,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",24,"2019","61","Apertus",1,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",15,"2019","61","Apertus",1,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",20,"2019","61","Pionier",1,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",13,"2019","61","Capone",1,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",14,"2019","61","Pionier",1,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",87,"2019","61","Capone",3,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",16,"2019","61","Patras",1,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",80,"2019","61","Patras",3,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",93,"2019","61","Apertus",3,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",18,"2019","61","Patras",1,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",62,"2019","61","Pionier",2,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",86,"2019","61","Patras",3,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",78,"2019","61","Apertus",3,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",41,"2019","61","Patras",2,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",12,"2019","61","Patras",1,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",44,"2019","61","Capone",2,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",9,"2019","61","Pionier",1,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",72,"2019","61","Patras",3,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",77,"2019","61","Pionier",3,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",59,"2019","61","Pionier",2,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",34,"2019","61","Pionier",2,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",19,"2019","61","Capone",1,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",11,"2019","61","Capone",1,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",70,"2019","61","Apertus",3,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",33,"2019","61","Apertus",2,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",61,"2019","61","Apertus",2,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",43,"2019","61","Apertus",2,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",58,"2019","61","Apertus",2,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",96,"2019","61","Capone",3,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",95,"2019","61","Patras",3,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",42,"2019","61","Pionier",2,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",71,"2019","61","Pionier",3,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",23,"2019","61","Pionier",1,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",57,"2019","61","Capone",2,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",60,"2019","61","Patras",2,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",64,"2019","61","Capone",2,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",22,"2019","61","Patras",1,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",10,"2019","61","Apertus",1,176,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",63,"2019","61","Patras",2,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",36,"2019","61","Capone",2,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",21,"2019","61","Capone",1,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",69,"2019","61","Capone",3,220,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",17,"2019","61","Apertus",1,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",85,"2019","61","Pionier",3,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",79,"2019","61","Capone",3,176,"Combined",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",35,"2019","61","Patras",2,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-13,"Late",88,"2019","61","Apertus",3,220,"Split",1667.01666666667,288.85,1911.65004,"2018-11-08",217
2019-06-17,"Early",2,"2019","71","Capone",1,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",55,"2019","71","Capone",2,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",76,"2019","71","Apertus",3,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",25,"2019","71","Capone",1,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",49,"2019","71","Pionier",2,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",32,"2019","71","Capone",1,220,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",75,"2019","71","Pionier",3,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",8,"2019","71","Patras",1,176,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",50,"2019","71","Apertus",2,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",74,"2019","71","Patras",3,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",40,"2019","71","Apertus",2,176,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",5,"2019","71","Apertus",1,176,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",29,"2019","71","Apertus",1,220,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",92,"2019","71","Patras",3,220,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",81,"2019","71","Apertus",3,176,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",39,"2019","71","Patras",2,176,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",30,"2019","71","Patras",1,220,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",66,"2019","71","Apertus",3,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",38,"2019","71","Capone",2,176,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",53,"2019","71","Apertus",2,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",1,"2019","71","Pionier",1,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",68,"2019","71","Patras",3,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",65,"2019","71","Pionier",3,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",26,"2019","71","Patras",1,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",48,"2019","71","Patras",2,220,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",51,"2019","71","Capone",2,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",73,"2019","71","Capone",3,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",84,"2019","71","Capone",3,176,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",7,"2019","71","Capone",1,176,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",54,"2019","71","Patras",2,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",46,"2019","71","Apertus",2,220,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",47,"2019","71","Capone",2,220,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",27,"2019","71","Apertus",1,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",91,"2019","71","Capone",3,220,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",67,"2019","71","Capone",3,176,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",90,"2019","71","Apertus",3,220,"Split",1858.35833333333,311.42,2049.83748,"2018-10-25",235
2019-06-17,"Early",3,"2019","71","Apertus",1,220,"Combined",1858.35833333333,311.42,2049.83748,"2018-10-25",235
